formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,num_features
(((((((sqrt(abs(rdw))) - (hct)) * (rbc)) - ((mchc**2))) + ((wbc**2))) * (sqrt(abs(plt)))) + ((hgb**2))) / (abs((mcv**2))+1e-6),0.6229,0.0169,0.0183,0.4437,0.0352,0.0786,0.0195,0.0166,0.0134,8
(((((((sqrt(abs(hct))) - ((mchc**2))) + (sqrt(abs(wbc)))) * (plt)) + (hgb)) - (sqrt(abs(rbc)))) + (mcv)) - ((rdw**2)),0.6279,0.0169,0.0178,0.5188,0.0344,0.0782,0.0183,0.0176,0.0139,8
(sqrt(abs(plt))) / (abs((rdw**2))+1e-6),0.5944,0.0168,0.0162,0.4188,0.0311,0.07,0.0164,0.0146,0.0124,2
((((((((log(abs(rbc)+1)) + ((rdw**2))) - (sqrt(abs(hgb)))) * (mch)) + (log(abs(mcv)+1))) * (sqrt(abs(hct)))) + (log(abs(wbc)+1))) + ((mchc**2))) - (log(abs(plt)+1)),0.5538,0.0168,0.0123,0.575,0.024,0.0565,0.0134,0.0124,0.0121,9
(((sqrt(abs(mch))) / (abs(sqrt(abs(plt)))+1e-6)) * ((rdw**2))) + (mcv),0.5978,0.0168,0.016,0.4719,0.031,0.0706,0.0159,0.0149,0.0123,4
(((log(abs(plt)+1)) * (sqrt(abs(mcv)))) + (mchc)) / (abs(log(abs(rdw)+1))+1e-6),0.5986,0.0168,0.0143,0.5281,0.0278,0.0645,0.0173,0.0145,0.0128,4
(((((((hct) + ((mch**2))) * (sqrt(abs(mchc)))) / (abs(sqrt(abs(wbc)))+1e-6)) * (log(abs(rdw)+1))) / (abs(hgb)+1e-6)) / (abs(sqrt(abs(mcv)))+1e-6)) * ((plt**2)),0.6264,0.0168,0.0165,0.4813,0.0319,0.0726,0.0191,0.0161,0.0138,8
((((mchc**2)) / (abs(sqrt(abs(hct)))+1e-6)) + (plt)) / (abs(sqrt(abs(rbc)))+1e-6),0.6356,0.0168,0.0167,0.6062,0.0324,0.0751,0.0187,0.0177,0.0138,4
((((sqrt(abs(mchc))) - (mcv)) + (mch)) - ((rdw**2))) / (abs(log(abs(plt)+1))+1e-6),0.5771,0.0168,0.0148,0.4375,0.0285,0.065,0.0155,0.0134,0.0122,5
((((((plt) - (log(abs(mcv)+1))) * (sqrt(abs(mchc)))) - (log(abs(hct)+1))) + (rbc)) / (abs(hgb)+1e-6)) / (abs(rdw)+1e-6),0.6246,0.0168,0.0171,0.525,0.0331,0.0757,0.0197,0.0169,0.0134,7
((rdw**2)) / (abs(sqrt(abs(plt)))+1e-6),0.5944,0.0168,0.0162,0.4188,0.0311,0.07,0.0164,0.0146,0.0124,2
((((((log(abs(hct)+1)) + (log(abs(rdw)+1))) / (abs(hgb)+1e-6)) * (plt)) * (log(abs(mch)+1))) - ((rbc**2))) * ((mchc**2)),0.6334,0.0168,0.0168,0.5875,0.0327,0.0755,0.0191,0.0176,0.0142,7
(((((mch) - (sqrt(abs(rdw)))) * (sqrt(abs(wbc)))) - ((mchc**2))) * ((plt**2))) / (abs(hct)+1e-6),0.6296,0.0168,0.0162,0.6094,0.0316,0.0733,0.0192,0.0177,0.0139,6
(((((((sqrt(abs(mch))) - (log(abs(mcv)+1))) * (sqrt(abs(rbc)))) / (abs((hgb**2))+1e-6)) * (hct)) - (sqrt(abs(plt)))) * (sqrt(abs(mchc)))) + (wbc),0.6238,0.0168,0.0166,0.5188,0.0322,0.0736,0.018,0.0165,0.0137,8
(((hct**2)) / (abs((plt**2))+1e-6)) / (abs((mchc**2))+1e-6),0.633,0.0168,0.0175,0.5125,0.0338,0.077,0.02,0.0175,0.0139,3
(((((((mchc**2)) - (log(abs(hct)+1))) * (log(abs(mch)+1))) * (sqrt(abs(plt)))) - (wbc)) * (log(abs(rbc)+1))) - ((mcv**2)),0.6161,0.0168,0.0163,0.475,0.0315,0.0715,0.0167,0.0163,0.0134,7
((rdw) - (sqrt(abs(plt)))) / (abs(sqrt(abs(hct)))+1e-6),0.6102,0.0168,0.0166,0.4281,0.032,0.0719,0.0191,0.0155,0.0126,3
(((((((((hct**2)) - (log(abs(mchc)+1))) * (mch)) - ((plt**2))) / (abs(rbc)+1e-6)) * (mcv)) / (abs((wbc**2))+1e-6)) * (log(abs(rdw)+1))) - (log(abs(hgb)+1)),0.6222,0.0167,0.0158,0.5406,0.0308,0.0709,0.0199,0.0159,0.0139,9
(((mcv**2)) / (abs((mchc**2))+1e-6)) / (abs(sqrt(abs(plt)))+1e-6),0.6238,0.0167,0.0157,0.6594,0.0307,0.0717,0.0194,0.0174,0.0138,3
(((((plt**2)) / (abs((rdw**2))+1e-6)) + (log(abs(hct)+1))) / (abs((hgb**2))+1e-6)) * (mch),0.6241,0.0167,0.0171,0.5156,0.033,0.0753,0.0187,0.0167,0.0133,5
(((((((log(abs(hgb)+1)) - ((mchc**2))) * (plt)) + ((mch**2))) / (abs(sqrt(abs(rbc)))+1e-6)) * (sqrt(abs(rdw)))) + (log(abs(hct)+1))) + (log(abs(wbc)+1)),0.6321,0.0167,0.0171,0.5938,0.0332,0.0765,0.0185,0.0174,0.014,8
((((((log(abs(mchc)+1)) + (hct)) * (sqrt(abs(wbc)))) / (abs((plt**2))+1e-6)) * ((hgb**2))) - (log(abs(rbc)+1))) + (sqrt(abs(rdw))),0.614,0.0167,0.0165,0.55,0.032,0.0736,0.0183,0.0162,0.0131,7
((((hct) + ((rdw**2))) / (abs(log(abs(plt)+1))+1e-6)) - (rbc)) - (sqrt(abs(mchc))),0.5761,0.0167,0.015,0.3906,0.0289,0.0651,0.0154,0.0135,0.0122,5
((((((((hct) - (sqrt(abs(mcv)))) + (wbc)) - (sqrt(abs(plt)))) - (rbc)) * (log(abs(mch)+1))) / (abs(sqrt(abs(hgb)))+1e-6)) / (abs(sqrt(abs(mchc)))+1e-6)) + (sqrt(abs(rdw))),0.6275,0.0167,0.0147,0.675,0.0288,0.0677,0.0212,0.0164,0.0138,9
((((mch) * (hgb)) / (abs(hct)+1e-6)) * (plt)) - ((rdw**2)),0.6255,0.0167,0.0174,0.5813,0.0337,0.0776,0.0174,0.0173,0.0137,5
(plt) / (abs((rdw**2))+1e-6),0.6076,0.0167,0.0164,0.4688,0.0318,0.0721,0.0181,0.0153,0.0127,2
(((log(abs(mcv)+1)) - (sqrt(abs(mch)))) / (abs(sqrt(abs(rbc)))+1e-6)) * ((plt**2)),0.6285,0.0167,0.0175,0.6031,0.034,0.0783,0.0182,0.0175,0.0138,4
((((((((log(abs(mcv)+1)) + (sqrt(abs(hct)))) + (sqrt(abs(wbc)))) * (hgb)) + (log(abs(mch)+1))) - (plt)) / (abs(rdw)+1e-6)) / (abs(sqrt(abs(rbc)))+1e-6)) + (log(abs(mchc)+1)),0.6231,0.0167,0.0168,0.5125,0.0325,0.0742,0.0195,0.0163,0.0137,9
(((sqrt(abs(wbc))) / (abs((hct**2))+1e-6)) - (log(abs(plt)+1))) + (sqrt(abs(rdw))),0.6083,0.0167,0.0162,0.4281,0.0313,0.0705,0.0188,0.0153,0.0127,4
((((((mchc) * (log(abs(hct)+1))) + ((rbc**2))) / (abs((mcv**2))+1e-6)) / (abs(hgb)+1e-6)) + (rdw)) / (abs(log(abs(plt)+1))+1e-6),0.5851,0.0167,0.0151,0.4406,0.0292,0.0664,0.015,0.0141,0.0122,7
(rdw) / (abs(log(abs(plt)+1))+1e-6),0.5851,0.0167,0.0151,0.4406,0.0292,0.0664,0.015,0.0141,0.0122,2
(((((((sqrt(abs(mch))) - (mcv)) + ((plt**2))) / (abs(log(abs(rdw)+1))+1e-6)) - (wbc)) * ((mchc**2))) / (abs(sqrt(abs(hct)))+1e-6)) + ((hgb**2)),0.6254,0.0167,0.0176,0.4344,0.0339,0.0759,0.0171,0.0172,0.0137,8
((((((((log(abs(hct)+1)) * (mchc)) + (log(abs(wbc)+1))) - ((rbc**2))) - (hgb)) * (sqrt(abs(mch)))) * (log(abs(mcv)+1))) + ((rdw**2))) * (sqrt(abs(plt))),0.6299,0.0167,0.017,0.4813,0.0329,0.0746,0.0169,0.0169,0.014,9
(((sqrt(abs(hgb))) + (log(abs(mcv)+1))) * ((mchc**2))) * (plt),0.6228,0.0167,0.0169,0.5719,0.0329,0.0757,0.0175,0.0168,0.0135,4
(sqrt(abs(rdw))) - (log(abs(plt)+1)),0.6084,0.0167,0.0163,0.4313,0.0315,0.0709,0.0187,0.0154,0.0127,2
(((((rdw) + (log(abs(wbc)+1))) + ((plt**2))) * ((mch**2))) / (abs((hct**2))+1e-6)) / (abs(log(abs(rbc)+1))+1e-6),0.6308,0.0166,0.0169,0.5969,0.0329,0.076,0.0179,0.0171,0.0138,6
((((((((plt**2)) + ((mchc**2))) - (rbc)) / (abs((rdw**2))+1e-6)) * (mch)) / (abs(log(abs(wbc)+1))+1e-6)) - (mcv)) * (sqrt(abs(hgb))),0.6148,0.0166,0.0164,0.3656,0.0314,0.0696,0.0172,0.0158,0.0132,8
(((((log(abs(mcv)+1)) * (sqrt(abs(mch)))) * (sqrt(abs(rdw)))) + (hct)) - (plt)) * ((mchc**2)),0.6206,0.0166,0.0178,0.3844,0.0341,0.0752,0.0179,0.0168,0.0134,6
((log(abs(plt)+1)) * (log(abs(mchc)+1))) - (log(abs(mcv)+1)),0.6229,0.0166,0.0175,0.45,0.0336,0.0756,0.0174,0.017,0.0137,3
((((((plt**2)) - (log(abs(rbc)+1))) / (abs(rdw)+1e-6)) * (log(abs(mch)+1))) / (abs(log(abs(hgb)+1))+1e-6)) / (abs(log(abs(wbc)+1))+1e-6),0.6193,0.0166,0.0162,0.5719,0.0315,0.0727,0.0182,0.0165,0.0133,6
((((((((mchc) + (mch)) * (log(abs(hct)+1))) + (sqrt(abs(wbc)))) - (sqrt(abs(plt)))) + (rbc)) * ((rdw**2))) * (sqrt(abs(hgb)))) - ((mcv**2)),0.5538,0.0166,0.0125,0.6219,0.0244,0.0577,0.0137,0.0124,0.0119,9
((((((sqrt(abs(mchc))) * (plt)) - ((rdw**2))) / (abs(sqrt(abs(hgb)))+1e-6)) * (log(abs(mch)+1))) / (abs(hct)+1e-6)) + (log(abs(mcv)+1)),0.6311,0.0166,0.017,0.5656,0.033,0.0758,0.0193,0.0172,0.0138,7
(((((((log(abs(mcv)+1)) + ((rdw**2))) - (wbc)) - (plt)) - (rbc)) + (sqrt(abs(mch)))) / (abs((hgb**2))+1e-6)) / (abs(hct)+1e-6),0.6137,0.0166,0.0178,0.5031,0.0344,0.078,0.0203,0.0166,0.0123,8
(((((plt) * ((mchc**2))) + (sqrt(abs(rbc)))) * (mcv)) - (log(abs(rdw)+1))) - ((hgb**2)),0.6254,0.0166,0.0169,0.6062,0.033,0.0762,0.018,0.0173,0.0136,6
(((((sqrt(abs(rbc))) - (log(abs(hgb)+1))) * (mch)) * (mchc)) * ((plt**2))) + (log(abs(wbc)+1)),0.6253,0.0166,0.0172,0.5969,0.0335,0.0772,0.0174,0.0174,0.0137,6
((((mcv) + ((plt**2))) / (abs((rdw**2))+1e-6)) * (mchc)) - (sqrt(abs(rbc))),0.6158,0.0166,0.0164,0.4656,0.0316,0.0718,0.0183,0.016,0.0131,5
(((((((((mchc**2)) / (abs((rdw**2))+1e-6)) + ((rbc**2))) * (log(abs(hgb)+1))) - ((mch**2))) / (abs(sqrt(abs(wbc)))+1e-6)) * (log(abs(hct)+1))) * ((plt**2))) / (abs(log(abs(mcv)+1))+1e-6),0.6203,0.0166,0.0167,0.4562,0.0323,0.0729,0.0187,0.0162,0.0138,9
((((((((rbc**2)) * (wbc)) * ((mch**2))) + (hgb)) * ((rdw**2))) / (abs((plt**2))+1e-6)) + (sqrt(abs(mchc)))) * (hct),0.6233,0.0166,0.0158,0.5062,0.0306,0.07,0.0201,0.0159,0.0139,8
((((((((plt**2)) * (mch)) + (hgb)) * (log(abs(rbc)+1))) - (mchc)) / (abs((hct**2))+1e-6)) / (abs(log(abs(rdw)+1))+1e-6)) * (mcv),0.6268,0.0166,0.0169,0.5719,0.0327,0.0754,0.0187,0.0168,0.0138,8
((((((((log(abs(mch)+1)) / (abs(sqrt(abs(rdw)))+1e-6)) / (abs(sqrt(abs(hct)))+1e-6)) + (mchc)) - (sqrt(abs(wbc)))) + (sqrt(abs(plt)))) / (abs(sqrt(abs(rbc)))+1e-6)) + (sqrt(abs(hgb)))) + (log(abs(mcv)+1)),0.6334,0.0166,0.0153,0.6875,0.03,0.0703,0.0186,0.0162,0.0141,9
((((mcv) / (abs(hct)+1e-6)) * ((mch**2))) * ((plt**2))) / (abs(sqrt(abs(rdw)))+1e-6),0.6257,0.0166,0.0169,0.575,0.0329,0.0758,0.018,0.0171,0.0134,5
(((((((mch**2)) - (wbc)) * (log(abs(rbc)+1))) * (sqrt(abs(hgb)))) / (abs(sqrt(abs(mchc)))+1e-6)) / (abs(hct)+1e-6)) * (plt),0.6251,0.0166,0.0173,0.5625,0.0335,0.0769,0.0178,0.017,0.0139,7
((((((((rbc**2)) / (abs(sqrt(abs(wbc)))+1e-6)) / (abs(hgb)+1e-6)) * (sqrt(abs(mcv)))) - ((plt**2))) / (abs(rdw)+1e-6)) / (abs(sqrt(abs(mchc)))+1e-6)) + ((hct**2)),0.6263,0.0166,0.0163,0.5437,0.0316,0.0727,0.0196,0.0165,0.0141,8
(((((((sqrt(abs(mcv))) * (log(abs(hct)+1))) + (log(abs(rdw)+1))) / (abs(log(abs(hgb)+1))+1e-6)) + (sqrt(abs(wbc)))) - (log(abs(mch)+1))) + (sqrt(abs(rbc)))) - (sqrt(abs(plt))),0.6204,0.0166,0.016,0.4688,0.0309,0.0702,0.018,0.0159,0.0137,8
(((((mcv) - (sqrt(abs(mchc)))) / (abs(plt)+1e-6)) / (abs(sqrt(abs(mch)))+1e-6)) * (log(abs(rbc)+1))) * (log(abs(rdw)+1)),0.624,0.0166,0.018,0.3969,0.0345,0.0763,0.0182,0.0173,0.0136,6
((((((sqrt(abs(rdw))) * (log(abs(mchc)+1))) * (log(abs(mch)+1))) - ((rbc**2))) / (abs(hgb)+1e-6)) - (sqrt(abs(plt)))) / (abs(hct)+1e-6),0.6272,0.0166,0.0169,0.5844,0.0329,0.0759,0.0195,0.0174,0.0136,7
((((((((log(abs(rdw)+1)) * ((mch**2))) / (abs((hgb**2))+1e-6)) + (wbc)) * (log(abs(rbc)+1))) - ((hct**2))) / (abs((plt**2))+1e-6)) / (abs((mchc**2))+1e-6)) * (log(abs(mcv)+1)),0.632,0.0166,0.0173,0.5531,0.0335,0.0767,0.0199,0.0172,0.014,9
((((((((rdw**2)) - ((mcv**2))) / (abs(hct)+1e-6)) * ((plt**2))) - (hgb)) - (log(abs(wbc)+1))) * ((mchc**2))) - (sqrt(abs(rbc))),0.627,0.0166,0.0162,0.625,0.0316,0.0734,0.0179,0.0169,0.0136,8
(((((((mch**2)) * (log(abs(mchc)+1))) / (abs(sqrt(abs(rbc)))+1e-6)) / (abs(sqrt(abs(rdw)))+1e-6)) - (log(abs(hct)+1))) * ((plt**2))) / (abs(hgb)+1e-6),0.6271,0.0166,0.0162,0.6469,0.0316,0.0735,0.0184,0.0165,0.0134,7
((((((mchc) * ((plt**2))) * ((mch**2))) / (abs(log(abs(hgb)+1))+1e-6)) * (sqrt(abs(hct)))) / (abs((rbc**2))+1e-6)) - (mcv),0.6278,0.0165,0.016,0.6219,0.0312,0.0725,0.0184,0.0175,0.0134,7
(((((plt) - (rbc)) / (abs(sqrt(abs(hgb)))+1e-6)) * ((mch**2))) + (log(abs(mcv)+1))) + (log(abs(hct)+1)),0.6249,0.0165,0.0164,0.6125,0.0319,0.074,0.0181,0.0171,0.0133,6
((((((sqrt(abs(mchc))) / (abs(hct)+1e-6)) - ((mch**2))) * ((plt**2))) + ((rdw**2))) + (sqrt(abs(hgb)))) / (abs(log(abs(wbc)+1))+1e-6),0.6209,0.0165,0.0164,0.4406,0.0315,0.0712,0.0178,0.0165,0.0136,7
(((((((sqrt(abs(mcv))) - (hgb)) * (sqrt(abs(rbc)))) / (abs(mch)+1e-6)) - (sqrt(abs(wbc)))) + (sqrt(abs(plt)))) + (sqrt(abs(hct)))) / (abs(rdw)+1e-6),0.6031,0.0165,0.0171,0.35,0.0326,0.0714,0.0177,0.0149,0.0127,8
((((((((plt**2)) / (abs(sqrt(abs(rbc)))+1e-6)) - (rdw)) + (sqrt(abs(wbc)))) - (hct)) * ((mchc**2))) - (hgb)) / (abs(sqrt(abs(mcv)))+1e-6),0.6243,0.0165,0.0167,0.6094,0.0325,0.0753,0.0171,0.0169,0.0136,8
((((plt**2)) + (rdw)) * (mch)) * ((mchc**2)),0.6227,0.0165,0.0167,0.625,0.0325,0.0754,0.0178,0.0172,0.0135,4
(((((sqrt(abs(plt))) - (rbc)) * ((mch**2))) * (sqrt(abs(mchc)))) + (log(abs(rdw)+1))) - (hct),0.6236,0.0165,0.015,0.6562,0.0292,0.0685,0.0174,0.0168,0.0135,6
((((((mchc**2)) - (sqrt(abs(rdw)))) + (log(abs(hct)+1))) - (sqrt(abs(hgb)))) / (abs(mch)+1e-6)) * (sqrt(abs(plt))),0.6227,0.0165,0.017,0.4656,0.0327,0.074,0.0188,0.0173,0.0137,6
((((((((plt) - (log(abs(mcv)+1))) - (sqrt(abs(mch)))) * (log(abs(hgb)+1))) / (abs(log(abs(wbc)+1))+1e-6)) + (mchc)) / (abs(rdw)+1e-6)) - (sqrt(abs(rbc)))) + (sqrt(abs(hct))),0.6097,0.0165,0.0162,0.4281,0.0312,0.0704,0.0188,0.0155,0.0131,9
((((((mch) * ((plt**2))) / (abs(wbc)+1e-6)) * (log(abs(hgb)+1))) + (log(abs(rdw)+1))) * (sqrt(abs(mchc)))) - (hct),0.6125,0.0165,0.0158,0.5062,0.0307,0.0703,0.0195,0.0158,0.0133,7
(((plt) - (log(abs(wbc)+1))) / (abs(rdw)+1e-6)) * ((mch**2)),0.6152,0.0165,0.0146,0.7094,0.0286,0.0675,0.0175,0.0156,0.0134,4
(((((((plt) * (sqrt(abs(hgb)))) / (abs(hct)+1e-6)) + (sqrt(abs(rbc)))) + (log(abs(mchc)+1))) + (log(abs(mcv)+1))) + (sqrt(abs(wbc)))) * (sqrt(abs(mch))),0.6265,0.0165,0.0171,0.5656,0.0331,0.0762,0.0176,0.0171,0.0136,8
(((((wbc) + (sqrt(abs(hgb)))) / (abs(sqrt(abs(rbc)))+1e-6)) + (log(abs(rdw)+1))) / (abs(mchc)+1e-6)) / (abs((plt**2))+1e-6),0.6169,0.0165,0.0157,0.5,0.0304,0.0697,0.0179,0.0156,0.0134,6
((((((((log(abs(rdw)+1)) + (log(abs(wbc)+1))) / (abs(rbc)+1e-6)) - (plt)) + (log(abs(mcv)+1))) * (mchc)) * (log(abs(mch)+1))) + ((hct**2))) - (hgb),0.6233,0.0165,0.0172,0.5656,0.0335,0.0769,0.0172,0.0172,0.0138,9
((((((((sqrt(abs(hgb))) - ((rbc**2))) * (log(abs(wbc)+1))) + (plt)) - (sqrt(abs(mcv)))) - (hct)) * (sqrt(abs(mchc)))) * (mch)) * (log(abs(rdw)+1)),0.6268,0.0165,0.0156,0.6594,0.0304,0.0711,0.0185,0.0168,0.0139,9
((((plt) - (mcv)) - ((wbc**2))) * (log(abs(hgb)+1))) + (mch),0.6062,0.0165,0.0172,0.4375,0.0332,0.0745,0.0195,0.0156,0.013,5
(((((((hct) / (abs(log(abs(mch)+1))+1e-6)) - ((mchc**2))) / (abs(log(abs(rdw)+1))+1e-6)) * ((plt**2))) - (sqrt(abs(wbc)))) - (mcv)) / (abs(sqrt(abs(hgb)))+1e-6),0.6233,0.0165,0.018,0.4,0.0345,0.0764,0.0173,0.0171,0.0135,8
((((((((plt) * (sqrt(abs(rdw)))) * (mch)) / (abs(hct)+1e-6)) * (log(abs(mcv)+1))) / (abs(sqrt(abs(wbc)))+1e-6)) - (sqrt(abs(hgb)))) * (sqrt(abs(rbc)))) - (log(abs(mchc)+1)),0.6186,0.0165,0.0168,0.4875,0.0325,0.0738,0.0201,0.0161,0.0134,9
(((plt**2)) / (abs(sqrt(abs(hct)))+1e-6)) * ((mchc**2)),0.6242,0.0165,0.0167,0.6094,0.0325,0.0753,0.0173,0.0168,0.0135,3
(((((((plt**2)) / (abs(sqrt(abs(mcv)))+1e-6)) * (sqrt(abs(hgb)))) + (sqrt(abs(rbc)))) / (abs(log(abs(mchc)+1))+1e-6)) * ((mch**2))) / (abs(hct)+1e-6),0.6242,0.0165,0.0165,0.625,0.0322,0.0748,0.0169,0.0171,0.0138,7
(((sqrt(abs(hgb))) - ((wbc**2))) + (plt)) - (mcv),0.6066,0.0165,0.0167,0.4437,0.0322,0.0725,0.0199,0.0155,0.0129,4
(((((((log(abs(rbc)+1)) / (abs(log(abs(mch)+1))+1e-6)) / (abs(log(abs(wbc)+1))+1e-6)) / (abs(hct)+1e-6)) - ((rdw**2))) * (sqrt(abs(hgb)))) * (mcv)) / (abs(sqrt(abs(mchc)))+1e-6),0.5722,0.0165,0.0149,0.375,0.0287,0.0645,0.0161,0.0133,0.0123,8
((((((log(abs(wbc)+1)) * (sqrt(abs(mcv)))) + (log(abs(rdw)+1))) - (sqrt(abs(mch)))) - (sqrt(abs(hgb)))) / (abs((plt**2))+1e-6)) * (hct),0.6218,0.0165,0.0158,0.5625,0.0307,0.0709,0.0199,0.0157,0.0139,7
(((log(abs(rdw)+1)) - (log(abs(mch)+1))) * ((plt**2))) + (sqrt(abs(mcv))),0.6201,0.0165,0.0166,0.5406,0.0322,0.0738,0.0172,0.0168,0.0134,4
(((((((log(abs(mch)+1)) * ((plt**2))) - (log(abs(rdw)+1))) / (abs(hct)+1e-6)) + (rbc)) + (sqrt(abs(mchc)))) / (abs(sqrt(abs(wbc)))+1e-6)) / (abs((mcv**2))+1e-6),0.6226,0.0165,0.0154,0.6656,0.03,0.0703,0.0201,0.0163,0.0139,8
(((((((((rbc**2)) + (sqrt(abs(hgb)))) / (abs(mch)+1e-6)) / (abs((rdw**2))+1e-6)) - (hct)) - ((wbc**2))) * (sqrt(abs(mcv)))) - (sqrt(abs(mchc)))) / (abs((plt**2))+1e-6),0.6111,0.0165,0.0166,0.4688,0.032,0.0726,0.02,0.0156,0.0133,9
((((((((mch**2)) + ((rbc**2))) - (hct)) / (abs(sqrt(abs(hgb)))+1e-6)) * ((plt**2))) / (abs(log(abs(mcv)+1))+1e-6)) / (abs(log(abs(mchc)+1))+1e-6)) / (abs(rdw)+1e-6),0.6217,0.0165,0.017,0.575,0.0331,0.0762,0.017,0.0169,0.0133,8
((((((((sqrt(abs(hgb))) / (abs((mch**2))+1e-6)) / (abs(sqrt(abs(mcv)))+1e-6)) - ((plt**2))) / (abs(wbc)+1e-6)) + ((rdw**2))) - ((hct**2))) * (sqrt(abs(mchc)))) / (abs(rbc)+1e-6),0.6167,0.0165,0.0159,0.5656,0.031,0.0716,0.0195,0.0163,0.0135,9
((((((((mchc**2)) + ((rbc**2))) * (sqrt(abs(plt)))) + (log(abs(hgb)+1))) - (sqrt(abs(rdw)))) - ((mch**2))) + ((wbc**2))) * (mcv),0.6278,0.0165,0.0161,0.6531,0.0313,0.0731,0.0163,0.017,0.0139,8
(((((((log(abs(rdw)+1)) + (log(abs(rbc)+1))) - (sqrt(abs(mch)))) * (log(abs(hgb)+1))) * (mchc)) + (sqrt(abs(hct)))) - (wbc)) * ((plt**2)),0.6249,0.0165,0.0164,0.5938,0.032,0.074,0.018,0.0165,0.0134,8
((((((((log(abs(rbc)+1)) / (abs(wbc)+1e-6)) - ((mcv**2))) + (hgb)) - (sqrt(abs(hct)))) * (plt)) / (abs(rdw)+1e-6)) * ((mchc**2))) + ((mch**2)),0.615,0.0165,0.0148,0.7188,0.029,0.0684,0.0174,0.0154,0.0133,9
((((sqrt(abs(mchc))) - (sqrt(abs(hct)))) - ((wbc**2))) + (plt)) - (log(abs(mcv)+1)),0.6068,0.0165,0.0173,0.425,0.0332,0.0742,0.0193,0.0154,0.0128,5
(((((((mchc) / (abs(sqrt(abs(mcv)))+1e-6)) * (sqrt(abs(rbc)))) - (sqrt(abs(mch)))) + (hgb)) / (abs((plt**2))+1e-6)) * ((rdw**2))) * (log(abs(hct)+1)),0.6194,0.0165,0.0169,0.525,0.0327,0.0748,0.0174,0.0165,0.0132,8
((((sqrt(abs(rbc))) + (log(abs(mcv)+1))) * ((rdw**2))) + (sqrt(abs(mchc)))) / (abs((plt**2))+1e-6),0.6132,0.0164,0.016,0.475,0.031,0.0706,0.0183,0.0159,0.0129,5
((((((sqrt(abs(plt))) + (log(abs(rdw)+1))) * (log(abs(hct)+1))) - (sqrt(abs(mcv)))) - ((rbc**2))) / (abs(log(abs(wbc)+1))+1e-6)) + (sqrt(abs(mch))),0.6177,0.0164,0.0161,0.5312,0.0313,0.0718,0.019,0.0159,0.0136,7
(((((plt) + (sqrt(abs(rdw)))) * (mcv)) / (abs(log(abs(wbc)+1))+1e-6)) / (abs(sqrt(abs(mch)))+1e-6)) - ((hct**2)),0.6225,0.0164,0.0155,0.5469,0.0302,0.0698,0.0189,0.0159,0.0137,6
(((((rdw) + (log(abs(mcv)+1))) - (sqrt(abs(plt)))) / (abs(log(abs(rbc)+1))+1e-6)) * (log(abs(hct)+1))) / (abs(sqrt(abs(mchc)))+1e-6),0.6079,0.0164,0.0161,0.4375,0.0311,0.0702,0.0186,0.0158,0.0126,6
(((sqrt(abs(hct))) + (plt)) - (log(abs(rdw)+1))) - ((wbc**2)),0.6061,0.0164,0.0172,0.4219,0.0331,0.0741,0.0193,0.0155,0.0128,4
(((((mchc**2)) * ((plt**2))) + ((rbc**2))) - (sqrt(abs(hgb)))) / (abs(sqrt(abs(rdw)))+1e-6),0.62,0.0164,0.0164,0.425,0.0316,0.0712,0.0176,0.0169,0.0134,5
(((((((sqrt(abs(hgb))) * ((hct**2))) / (abs((mchc**2))+1e-6)) + (sqrt(abs(mch)))) * (sqrt(abs(rbc)))) * (mcv)) * (log(abs(rdw)+1))) / (abs((plt**2))+1e-6),0.6252,0.0164,0.0165,0.5687,0.0321,0.074,0.0195,0.017,0.0137,8
((((((((log(abs(mcv)+1)) * (sqrt(abs(mch)))) + (log(abs(rbc)+1))) - ((rdw**2))) + ((mchc**2))) - ((plt**2))) / (abs(hct)+1e-6)) / (abs(wbc)+1e-6)) - (hgb),0.6163,0.0164,0.0157,0.5375,0.0306,0.0704,0.0195,0.0158,0.0136,9
(((((((log(abs(mcv)+1)) + (wbc)) + (sqrt(abs(hct)))) - ((mch**2))) / (abs(sqrt(abs(hgb)))+1e-6)) - ((plt**2))) * ((mchc**2))) / (abs(log(abs(rdw)+1))+1e-6),0.6197,0.0164,0.0164,0.4188,0.0317,0.0711,0.0178,0.0168,0.0134,8
((((((((mchc) + (sqrt(abs(rbc)))) - ((mcv**2))) * (log(abs(rdw)+1))) + (hgb)) - ((mch**2))) * (sqrt(abs(hct)))) / (abs(plt)+1e-6)) * (log(abs(wbc)+1)),0.6186,0.0164,0.0159,0.5312,0.0309,0.0711,0.0205,0.0158,0.0137,9
(((((((mcv**2)) / (abs(sqrt(abs(mchc)))+1e-6)) / (abs(sqrt(abs(hgb)))+1e-6)) * (rdw)) * ((hct**2))) * (mch)) / (abs(plt)+1e-6),0.6264,0.0164,0.0155,0.6687,0.0303,0.0709,0.0193,0.0172,0.0139,7
(((log(abs(mchc)+1)) * (sqrt(abs(mch)))) / (abs(sqrt(abs(hgb)))+1e-6)) * (sqrt(abs(plt))),0.6266,0.0164,0.017,0.5531,0.0329,0.0755,0.0185,0.0168,0.0138,4
