formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,num_features
(((((((hgb) * (log(abs(lym_pct)+1))) * (log(abs(mcv)+1))) + (sqrt(abs(hct)))) * (plt)) / (abs(eos_pct)+1e-6)) / (abs(sqrt(abs(mch)))+1e-6)) - (sqrt(abs(baso_pct))),0.5808,0.0042,0.0039,0.6667,0.0077,0.0188,0.0052,0.0042,0.004,8
((((((((sqrt(abs(baso_pct))) + (mcv)) / (abs(log(abs(plt)+1))+1e-6)) + ((lym_pct**2))) * (log(abs(rbc)+1))) - (log(abs(mono_pct)+1))) - (mchc)) - ((hct**2))) - (sqrt(abs(wbc))),0.5664,0.0042,0.0045,0.3333,0.0089,0.0213,0.0041,0.0041,0.0037,9
((((((((((mch**2)) - ((baso_pct**2))) + (rbc)) / (abs(neut_pct)+1e-6)) - ((lym_pct**2))) / (abs(log(abs(hct)+1))+1e-6)) / (abs(mono_pct)+1e-6)) / (abs(plt)+1e-6)) - (mchc)) / (abs((hgb**2))+1e-6),0.5549,0.0042,0.0043,0.7037,0.0086,0.021,0.0039,0.0042,0.0043,10
((((sqrt(abs(mono_pct))) / (abs(sqrt(abs(wbc)))+1e-6)) * (neut_pct)) - (hgb)) - (log(abs(lym_pct)+1)),0.5358,0.0042,0.0041,0.6296,0.0082,0.0201,0.0034,0.0039,0.0036,5
(((((((((sqrt(abs(hgb))) * (log(abs(mchc)+1))) - (sqrt(abs(rdw)))) - (sqrt(abs(mono_pct)))) * ((eos_pct**2))) + ((baso_pct**2))) * (hct)) + (log(abs(mch)+1))) / (abs(sqrt(abs(plt)))+1e-6)) - (log(abs(neut_pct)+1)),0.5662,0.0042,0.0043,0.3704,0.0084,0.0204,0.0042,0.0042,0.0035,10
(((((((sqrt(abs(mch))) / (abs(log(abs(hct)+1))+1e-6)) / (abs(sqrt(abs(rbc)))+1e-6)) + ((plt**2))) + (sqrt(abs(mchc)))) * ((neut_pct**2))) / (abs(baso_pct)+1e-6)) - (lym_pct),0.5394,0.0042,0.004,0.3333,0.008,0.0192,0.0053,0.004,0.0039,8
((((((((((neut_pct**2)) / (abs(log(abs(mono_pct)+1))+1e-6)) - (mcv)) + (plt)) / (abs(log(abs(baso_pct)+1))+1e-6)) - (hgb)) - ((mch**2))) * (log(abs(hct)+1))) + ((lym_pct**2))) / (abs(sqrt(abs(mchc)))+1e-6),0.5435,0.0042,0.003,0.3333,0.0059,0.0145,0.0047,0.0032,0.0043,10
((((((mch) * ((rbc**2))) * (lym_pct)) / (abs(log(abs(neut_pct)+1))+1e-6)) + (sqrt(abs(hgb)))) * (wbc)) + (sqrt(abs(baso_pct))),0.5024,0.0042,0.004,0.4815,0.0079,0.0192,0.0023,0.004,0.0031,7
((((((mch**2)) * (sqrt(abs(wbc)))) / (abs(plt)+1e-6)) * (sqrt(abs(neut_pct)))) / (abs(mono_pct)+1e-6)) / (abs(rdw)+1e-6),0.5098,0.0042,0.0056,0.0741,0.0105,0.0216,0.003,0.0036,0.0032,6
(((((((((hgb) - ((wbc**2))) + (log(abs(mchc)+1))) + ((hct**2))) - (log(abs(eos_pct)+1))) * (rdw)) / (abs((mch**2))+1e-6)) + (sqrt(abs(baso_pct)))) - (sqrt(abs(rbc)))) - (log(abs(mono_pct)+1)),0.5073,0.0042,0.0038,0.7778,0.0076,0.0187,0.0024,0.0032,0.004,10
(((((((eos_pct) + (log(abs(neut_pct)+1))) * (log(abs(mch)+1))) / (abs(rbc)+1e-6)) / (abs((hct**2))+1e-6)) + ((wbc**2))) + (sqrt(abs(plt)))) * (log(abs(rdw)+1)),0.5176,0.0042,0.0041,0.3333,0.0082,0.0197,0.0048,0.0032,0.0031,8
(((((((log(abs(wbc)+1)) - (log(abs(eos_pct)+1))) / (abs(rdw)+1e-6)) + (sqrt(abs(neut_pct)))) - (sqrt(abs(baso_pct)))) - (log(abs(rbc)+1))) + (sqrt(abs(hgb)))) - (log(abs(lym_pct)+1)),0.5322,0.0042,0.0019,0.0741,0.0037,0.0085,0.0051,0.0033,0.0037,8
((((((((((mcv**2)) * (sqrt(abs(mchc)))) * (sqrt(abs(lym_pct)))) / (abs(sqrt(abs(plt)))+1e-6)) / (abs(hgb)+1e-6)) / (abs(neut_pct)+1e-6)) + ((mono_pct**2))) + ((wbc**2))) + ((rbc**2))) * (eos_pct),0.5792,0.0042,0.0036,0.6296,0.0072,0.0178,0.0044,0.0045,0.0035,10
(((((log(abs(plt)+1)) - (sqrt(abs(mchc)))) + (log(abs(rdw)+1))) + (lym_pct)) + (log(abs(neut_pct)+1))) / (abs(sqrt(abs(baso_pct)))+1e-6),0.5754,0.0042,0.004,0.2963,0.0078,0.0188,0.0048,0.0045,0.0038,6
(((((sqrt(abs(baso_pct))) / (abs((hgb**2))+1e-6)) - (rdw)) + (log(abs(mono_pct)+1))) / (abs((eos_pct**2))+1e-6)) * (log(abs(plt)+1)),0.5723,0.0042,0.004,0.7407,0.0079,0.0194,0.0038,0.0039,0.0039,6
(((((((((log(abs(hct)+1)) - (log(abs(wbc)+1))) / (abs((rbc**2))+1e-6)) * ((rdw**2))) / (abs(log(abs(lym_pct)+1))+1e-6)) - (sqrt(abs(mchc)))) + ((hgb**2))) / (abs(mcv)+1e-6)) * (sqrt(abs(eos_pct)))) * (sqrt(abs(mch))),0.5706,0.0042,0.0044,0.5926,0.0087,0.0213,0.0047,0.0044,0.0037,10
(((((((((sqrt(abs(rbc))) + (log(abs(baso_pct)+1))) / (abs((mch**2))+1e-6)) * (sqrt(abs(eos_pct)))) + (log(abs(mcv)+1))) / (abs(sqrt(abs(lym_pct)))+1e-6)) - ((mchc**2))) * (sqrt(abs(hct)))) + (sqrt(abs(mono_pct)))) + (sqrt(abs(plt))),0.5364,0.0042,0.0036,0.5185,0.0071,0.0175,0.0033,0.0039,0.0034,10
((((((((((lym_pct**2)) / (abs(baso_pct)+1e-6)) / (abs(sqrt(abs(eos_pct)))+1e-6)) / (abs(sqrt(abs(wbc)))+1e-6)) * (mcv)) - (log(abs(rbc)+1))) + (hgb)) * (mono_pct)) * (hct)) + (rdw),0.5123,0.0042,0.0037,0.2593,0.0073,0.0174,0.0031,0.0032,0.0035,10
(((((mch**2)) + (log(abs(lym_pct)+1))) / (abs(eos_pct)+1e-6)) + (log(abs(baso_pct)+1))) * (log(abs(plt)+1)),0.5577,0.0042,0.0037,0.7037,0.0073,0.018,0.0034,0.004,0.004,5
((((((((rbc) * ((hgb**2))) * ((mchc**2))) + (sqrt(abs(baso_pct)))) - (log(abs(hct)+1))) - ((wbc**2))) * (log(abs(mono_pct)+1))) * (rdw)) * (eos_pct),0.5762,0.0042,0.0042,0.5556,0.0083,0.0202,0.0052,0.0046,0.0038,9
((((((((mchc) + (log(abs(mcv)+1))) / (abs(log(abs(mch)+1))+1e-6)) * ((baso_pct**2))) / (abs((eos_pct**2))+1e-6)) + (log(abs(rbc)+1))) / (abs(plt)+1e-6)) / (abs(hgb)+1e-6)) * ((hct**2)),0.554,0.0042,0.0036,0.1111,0.0069,0.0158,0.0047,0.0039,0.0037,9
((((((mch) / (abs(log(abs(mono_pct)+1))+1e-6)) + ((mcv**2))) * (log(abs(wbc)+1))) + (sqrt(abs(plt)))) - (sqrt(abs(neut_pct)))) * (eos_pct),0.5824,0.0042,0.0036,0.6667,0.0072,0.0176,0.004,0.0039,0.0039,7
(((((((((mono_pct) - (mchc)) * (sqrt(abs(mcv)))) + (log(abs(plt)+1))) * (baso_pct)) - (sqrt(abs(hct)))) / (abs((eos_pct**2))+1e-6)) + (rdw)) / (abs((hgb**2))+1e-6)) / (abs(log(abs(mch)+1))+1e-6),0.5871,0.0042,0.0051,0.4815,0.01,0.0243,0.0028,0.0043,0.0042,10
(((((((rdw**2)) - (mono_pct)) / (abs(log(abs(mch)+1))+1e-6)) + ((lym_pct**2))) / (abs((baso_pct**2))+1e-6)) + (sqrt(abs(plt)))) - ((mchc**2)),0.5578,0.0042,0.004,0.4444,0.0079,0.0192,0.0041,0.0039,0.0038,7
((((((lym_pct) / (abs(sqrt(abs(mchc)))+1e-6)) / (abs(log(abs(eos_pct)+1))+1e-6)) / (abs(log(abs(rdw)+1))+1e-6)) / (abs(log(abs(hgb)+1))+1e-6)) + (mono_pct)) * (baso_pct),0.5684,0.0042,0.004,0.4815,0.0079,0.0194,0.0044,0.0042,0.004,7
(((((((lym_pct) * (log(abs(mchc)+1))) / (abs(log(abs(rdw)+1))+1e-6)) + (mch)) / (abs(baso_pct)+1e-6)) - (wbc)) / (abs(sqrt(abs(hgb)))+1e-6)) - (log(abs(rbc)+1)),0.5409,0.0042,0.0045,0.5185,0.0089,0.0218,0.0042,0.0045,0.0036,8
(((((log(abs(mono_pct)+1)) + ((hgb**2))) / (abs((mcv**2))+1e-6)) + (sqrt(abs(baso_pct)))) + (sqrt(abs(lym_pct)))) + (sqrt(abs(eos_pct))),0.5159,0.0042,0.0032,0.4444,0.0063,0.0155,0.0028,0.0035,0.0036,6
((((log(abs(baso_pct)+1)) - (mch)) + (log(abs(hct)+1))) * (plt)) * (wbc),0.5129,0.0042,0.0032,0.1111,0.0062,0.0142,0.0032,0.0038,0.0033,5
(((((((((sqrt(abs(lym_pct))) * (baso_pct)) / (abs(sqrt(abs(neut_pct)))+1e-6)) / (abs(sqrt(abs(mch)))+1e-6)) / (abs(log(abs(hgb)+1))+1e-6)) / (abs(sqrt(abs(eos_pct)))+1e-6)) - ((wbc**2))) * (log(abs(hct)+1))) + (plt)) - (log(abs(rdw)+1)),0.5429,0.0042,0.0049,0.2963,0.0097,0.023,0.0059,0.0041,0.0034,10
(((((((((rdw**2)) - (log(abs(mch)+1))) * (neut_pct)) - ((hgb**2))) / (abs(sqrt(abs(eos_pct)))+1e-6)) / (abs((rbc**2))+1e-6)) - (sqrt(abs(baso_pct)))) - ((mcv**2))) * (wbc),0.5679,0.0042,0.0049,0.6296,0.0097,0.0237,0.0041,0.0055,0.0036,9
(((((sqrt(abs(wbc))) * (sqrt(abs(rdw)))) - (sqrt(abs(baso_pct)))) / (abs(log(abs(plt)+1))+1e-6)) / (abs((hgb**2))+1e-6)) - (log(abs(rbc)+1)),0.545,0.0042,0.004,0.7037,0.008,0.0197,0.0033,0.0039,0.0039,6
((((log(abs(mchc)+1)) + (wbc)) / (abs(sqrt(abs(mcv)))+1e-6)) * (log(abs(rbc)+1))) - (rdw),0.5838,0.0042,0.0041,0.7778,0.0081,0.0198,0.005,0.0045,0.0041,5
((((((rdw**2)) + (sqrt(abs(eos_pct)))) * ((mch**2))) + (sqrt(abs(hct)))) / (abs(sqrt(abs(wbc)))+1e-6)) + (sqrt(abs(neut_pct))),0.5442,0.0042,0.0053,0.4444,0.0104,0.0252,0.0027,0.0049,0.0032,6
((((((((hgb**2)) / (abs(mchc)+1e-6)) + (eos_pct)) * ((mch**2))) * (sqrt(abs(baso_pct)))) + (plt)) * (log(abs(rdw)+1))) / (abs(log(abs(mono_pct)+1))+1e-6),0.5335,0.0042,0.005,0.1111,0.0095,0.0211,0.0041,0.0035,0.0037,8
((((((log(abs(plt)+1)) - (sqrt(abs(neut_pct)))) * (log(abs(lym_pct)+1))) + (baso_pct)) - ((rdw**2))) - (mcv)) * (log(abs(mch)+1)),0.534,0.0042,0.0037,0.5185,0.0073,0.0178,0.003,0.0036,0.0036,7
((((((hct) - (sqrt(abs(mcv)))) * (lym_pct)) / (abs(log(abs(baso_pct)+1))+1e-6)) - ((hgb**2))) / (abs(log(abs(eos_pct)+1))+1e-6)) / (abs(sqrt(abs(plt)))+1e-6),0.5563,0.0042,0.0042,0.1481,0.0081,0.0187,0.0044,0.0036,0.0037,7
((((((log(abs(eos_pct)+1)) * (sqrt(abs(rbc)))) / (abs(log(abs(hgb)+1))+1e-6)) - (hct)) / (abs(log(abs(baso_pct)+1))+1e-6)) - ((lym_pct**2))) * (mono_pct),0.5324,0.0042,0.0034,0.2593,0.0066,0.016,0.0037,0.0037,0.0039,7
((((log(abs(eos_pct)+1)) + ((mch**2))) / (abs(plt)+1e-6)) + (rdw)) - (log(abs(hct)+1)),0.5115,0.0042,0.0054,0.2963,0.0105,0.025,0.0045,0.0032,0.0033,5
(((((((((hct) * ((hgb**2))) + (log(abs(wbc)+1))) - (baso_pct)) - (log(abs(eos_pct)+1))) - (log(abs(mono_pct)+1))) * ((rbc**2))) * ((mchc**2))) - ((rdw**2))) + (log(abs(mcv)+1)),0.563,0.0042,0.0042,0.7407,0.0083,0.0203,0.0041,0.0043,0.0042,10
((((((((log(abs(rbc)+1)) * ((rdw**2))) + (sqrt(abs(lym_pct)))) + (log(abs(wbc)+1))) / (abs(log(abs(neut_pct)+1))+1e-6)) / (abs((mono_pct**2))+1e-6)) + (sqrt(abs(hct)))) / (abs((mch**2))+1e-6)) + (sqrt(abs(hgb))),0.554,0.0042,0.0041,0.5556,0.0081,0.0198,0.0036,0.0041,0.0041,9
((((((((plt) * ((hgb**2))) * ((eos_pct**2))) / (abs(log(abs(wbc)+1))+1e-6)) + (lym_pct)) * (sqrt(abs(mchc)))) / (abs(sqrt(abs(rdw)))+1e-6)) + (sqrt(abs(hct)))) * (mcv),0.5614,0.0042,0.0038,0.5926,0.0076,0.0187,0.0035,0.0045,0.0038,9
((((((sqrt(abs(mcv))) / (abs(log(abs(lym_pct)+1))+1e-6)) - (sqrt(abs(neut_pct)))) + (log(abs(hgb)+1))) - (eos_pct)) - ((mono_pct**2))) + ((wbc**2)),0.5287,0.0042,0.0037,0.8519,0.0074,0.0183,0.0044,0.0036,0.004,7
((((((((rbc) - (sqrt(abs(rdw)))) + (neut_pct)) - ((mcv**2))) * (lym_pct)) - (mono_pct)) * (plt)) / (abs(hct)+1e-6)) - (sqrt(abs(eos_pct))),0.5578,0.0042,0.005,0.3333,0.0099,0.0237,0.0055,0.0039,0.0035,9
((((((((mcv**2)) + (hgb)) / (abs(sqrt(abs(lym_pct)))+1e-6)) - (sqrt(abs(mono_pct)))) + (sqrt(abs(plt)))) / (abs(sqrt(abs(eos_pct)))+1e-6)) / (abs(sqrt(abs(mchc)))+1e-6)) + (sqrt(abs(baso_pct))),0.5202,0.0042,0.0033,0.4815,0.0066,0.0162,0.0032,0.0036,0.0035,8
(((((((log(abs(wbc)+1)) * (hgb)) / (abs(hct)+1e-6)) / (abs(sqrt(abs(baso_pct)))+1e-6)) / (abs((eos_pct**2))+1e-6)) + (sqrt(abs(mch)))) * ((plt**2))) * (log(abs(lym_pct)+1)),0.5475,0.0042,0.0045,0.5926,0.0089,0.0217,0.0041,0.0044,0.0037,8
((((((((log(abs(rbc)+1)) * (sqrt(abs(lym_pct)))) * (log(abs(eos_pct)+1))) * ((wbc**2))) - (sqrt(abs(hgb)))) - ((hct**2))) - (log(abs(baso_pct)+1))) * (log(abs(mch)+1))) / (abs(log(abs(plt)+1))+1e-6),0.5396,0.0042,0.0035,0.9259,0.007,0.0174,0.0042,0.0038,0.0036,9
((((((((sqrt(abs(hgb))) + (plt)) + (log(abs(neut_pct)+1))) * (rbc)) + (log(abs(mono_pct)+1))) - (log(abs(mch)+1))) + ((lym_pct**2))) / (abs(eos_pct)+1e-6)) + (sqrt(abs(rdw))),0.59,0.0042,0.0039,0.7037,0.0079,0.0193,0.0045,0.0045,0.0042,9
(((((rbc) + (eos_pct)) - (log(abs(rdw)+1))) - ((wbc**2))) + (log(abs(lym_pct)+1))) + ((mono_pct**2)),0.5299,0.0042,0.0038,0.8519,0.0075,0.0184,0.0044,0.0036,0.004,6
((((((plt**2)) / (abs((eos_pct**2))+1e-6)) * (log(abs(lym_pct)+1))) - (sqrt(abs(mch)))) + (log(abs(hgb)+1))) - (log(abs(mono_pct)+1)),0.5776,0.0042,0.004,0.5926,0.0079,0.0195,0.0051,0.0045,0.004,6
((((((((hct**2)) * (mch)) + (sqrt(abs(neut_pct)))) / (abs(sqrt(abs(lym_pct)))+1e-6)) * (sqrt(abs(rdw)))) * ((hgb**2))) + (sqrt(abs(baso_pct)))) * ((eos_pct**2)),0.5807,0.0042,0.0044,0.6296,0.0086,0.0212,0.0047,0.0043,0.0039,8
((((((mono_pct**2)) - (mcv)) - (log(abs(plt)+1))) * (log(abs(hct)+1))) * (log(abs(rbc)+1))) + (log(abs(wbc)+1)),0.5568,0.0042,0.0049,0.6667,0.0096,0.0236,0.0032,0.0035,0.0044,6
((((((((log(abs(wbc)+1)) * (mchc)) * (sqrt(abs(eos_pct)))) * (hct)) * (sqrt(abs(rdw)))) * (sqrt(abs(mono_pct)))) * ((hgb**2))) / (abs(baso_pct)+1e-6)) * (sqrt(abs(rbc))),0.5711,0.0042,0.0043,0.5185,0.0085,0.0208,0.0052,0.0042,0.0039,9
((((((rdw) / (abs(log(abs(mono_pct)+1))+1e-6)) / (abs(mchc)+1e-6)) - ((hct**2))) + (hgb)) - (sqrt(abs(plt)))) * (sqrt(abs(lym_pct))),0.5322,0.0042,0.0031,0.2222,0.006,0.0145,0.002,0.0042,0.0036,7
((((((rbc**2)) + (neut_pct)) / (abs(eos_pct)+1e-6)) + (sqrt(abs(mcv)))) * (log(abs(lym_pct)+1))) * (plt),0.5802,0.0042,0.0042,0.6296,0.0083,0.0204,0.0052,0.0045,0.0039,6
((((((mcv**2)) + (log(abs(mch)+1))) + (eos_pct)) - (sqrt(abs(plt)))) + (log(abs(wbc)+1))) * ((rdw**2)),0.5071,0.0042,0.0035,0.7407,0.0071,0.0174,0.0032,0.0035,0.0036,6
(((((((((lym_pct**2)) * (rbc)) + ((hgb**2))) + ((mch**2))) * ((rdw**2))) / (abs(hct)+1e-6)) - ((baso_pct**2))) - ((mcv**2))) / (abs(plt)+1e-6),0.5665,0.0042,0.004,0.4815,0.0079,0.0192,0.0044,0.0036,0.004,9
((((((((plt) - (rdw)) + ((rbc**2))) * (sqrt(abs(mono_pct)))) + (mcv)) - (sqrt(abs(mch)))) - (log(abs(eos_pct)+1))) / (abs(sqrt(abs(mchc)))+1e-6)) - ((wbc**2)),0.5158,0.0042,0.0035,0.9259,0.0069,0.0171,0.0037,0.0032,0.0035,9
(((((((sqrt(abs(mcv))) * (sqrt(abs(eos_pct)))) / (abs((baso_pct**2))+1e-6)) / (abs(mchc)+1e-6)) / (abs((mch**2))+1e-6)) / (abs(log(abs(lym_pct)+1))+1e-6)) * (rdw)) + (log(abs(rbc)+1)),0.5421,0.0042,0.0032,0.3704,0.0063,0.0154,0.0049,0.0032,0.0036,8
(((((((((baso_pct**2)) + (plt)) - (sqrt(abs(mch)))) - (sqrt(abs(eos_pct)))) * ((hgb**2))) * (neut_pct)) - ((mono_pct**2))) - (sqrt(abs(rbc)))) / (abs(log(abs(mchc)+1))+1e-6),0.5197,0.0042,0.0049,0.3704,0.0097,0.0234,0.0049,0.0037,0.0032,9
((((((mono_pct) * (mch)) - ((plt**2))) - (log(abs(hgb)+1))) / (abs((baso_pct**2))+1e-6)) + (sqrt(abs(neut_pct)))) + (hct),0.5362,0.0042,0.0042,0.4444,0.0084,0.0204,0.0052,0.0038,0.0033,7
(((((((sqrt(abs(hgb))) * (log(abs(mcv)+1))) / (abs(eos_pct)+1e-6)) - ((neut_pct**2))) * ((rbc**2))) / (abs(baso_pct)+1e-6)) - (sqrt(abs(mchc)))) / (abs((hct**2))+1e-6),0.509,0.0042,0.0036,0.2593,0.0071,0.0171,0.0034,0.0031,0.0036,8
(((((((sqrt(abs(lym_pct))) * (mcv)) + (log(abs(rdw)+1))) + (log(abs(baso_pct)+1))) * ((eos_pct**2))) / (abs((neut_pct**2))+1e-6)) + ((mch**2))) + (plt),0.5287,0.0042,0.0057,0.2593,0.0112,0.0262,0.0064,0.0034,0.0034,8
(((((((log(abs(mchc)+1)) / (abs(baso_pct)+1e-6)) - (mcv)) / (abs(rdw)+1e-6)) * ((neut_pct**2))) - ((lym_pct**2))) + (hgb)) + (wbc),0.5514,0.0042,0.0038,0.4444,0.0074,0.0181,0.003,0.004,0.004,8
(((((((rdw**2)) * ((hct**2))) * (log(abs(mch)+1))) - (sqrt(abs(wbc)))) * (log(abs(plt)+1))) - (mcv)) - ((mono_pct**2)),0.5406,0.0042,0.004,0.7778,0.0079,0.0194,0.003,0.0038,0.0039,7
((((((((log(abs(eos_pct)+1)) + (sqrt(abs(mch)))) + (log(abs(lym_pct)+1))) - (hct)) - (mcv)) + (wbc)) / (abs(log(abs(hgb)+1))+1e-6)) / (abs(baso_pct)+1e-6)) + (sqrt(abs(rdw))),0.5127,0.0042,0.0039,0.4815,0.0077,0.0187,0.004,0.004,0.0031,9
((((((((neut_pct**2)) / (abs(sqrt(abs(rdw)))+1e-6)) - (sqrt(abs(mchc)))) * ((plt**2))) / (abs(sqrt(abs(rbc)))+1e-6)) + (sqrt(abs(hct)))) / (abs(baso_pct)+1e-6)) * (mch),0.5124,0.0042,0.0043,0.4074,0.0086,0.0208,0.0039,0.004,0.0034,8
(((((((((sqrt(abs(mch))) - (log(abs(eos_pct)+1))) + (sqrt(abs(plt)))) / (abs((mchc**2))+1e-6)) / (abs(sqrt(abs(neut_pct)))+1e-6)) + (rbc)) * (lym_pct)) * (wbc)) / (abs(log(abs(mono_pct)+1))+1e-6)) + (hgb),0.5508,0.0042,0.0033,0.9259,0.0066,0.0164,0.0033,0.004,0.0037,10
(((((sqrt(abs(rdw))) + (log(abs(mchc)+1))) + (sqrt(abs(mch)))) * ((plt**2))) / (abs(neut_pct)+1e-6)) * (log(abs(eos_pct)+1)),0.552,0.0042,0.0032,0.1852,0.0062,0.0148,0.0033,0.0043,0.0035,6
((((log(abs(eos_pct)+1)) - (mono_pct)) / (abs(hgb)+1e-6)) + (sqrt(abs(plt)))) * (wbc),0.5008,0.0042,0.0038,0.1481,0.0073,0.0171,0.0038,0.0035,0.0032,5
((((((((log(abs(mono_pct)+1)) * ((eos_pct**2))) / (abs(rbc)+1e-6)) - (log(abs(wbc)+1))) / (abs(sqrt(abs(rdw)))+1e-6)) - (hct)) * (sqrt(abs(mcv)))) - (log(abs(plt)+1))) * (log(abs(hgb)+1)),0.5758,0.0042,0.0043,0.6296,0.0086,0.021,0.0036,0.0046,0.0046,9
((((sqrt(abs(hct))) - (sqrt(abs(mch)))) / (abs((mono_pct**2))+1e-6)) + (log(abs(rdw)+1))) * (mchc),0.5372,0.0042,0.0046,0.5926,0.0091,0.0222,0.0043,0.0048,0.0035,5
(((((log(abs(mono_pct)+1)) / (abs(sqrt(abs(mcv)))+1e-6)) * (log(abs(hct)+1))) * (mch)) * (sqrt(abs(baso_pct)))) / (abs(sqrt(abs(neut_pct)))+1e-6),0.5718,0.0042,0.0038,0.4815,0.0075,0.0184,0.0043,0.0044,0.004,6
((((((((sqrt(abs(lym_pct))) / (abs((neut_pct**2))+1e-6)) + ((baso_pct**2))) + ((mcv**2))) + (sqrt(abs(rbc)))) / (abs((mch**2))+1e-6)) / (abs((plt**2))+1e-6)) + (rdw)) + (wbc),0.5272,0.0042,0.0045,0.2593,0.0088,0.021,0.0058,0.004,0.0034,9
(((((mch) - (mono_pct)) - ((lym_pct**2))) + (log(abs(baso_pct)+1))) / (abs(sqrt(abs(wbc)))+1e-6)) / (abs(mchc)+1e-6),0.5358,0.0042,0.0075,0.2593,0.0146,0.0337,0.0044,0.0036,0.0038,6
((((((((((mchc**2)) * (rbc)) / (abs((hgb**2))+1e-6)) * (plt)) - (baso_pct)) - (log(abs(wbc)+1))) / (abs((mch**2))+1e-6)) / (abs(mono_pct)+1e-6)) + ((hct**2))) - ((eos_pct**2)),0.5568,0.0042,0.0042,0.5926,0.0084,0.0205,0.004,0.0043,0.004,10
(((((((((((mchc**2)) - (log(abs(plt)+1))) * ((mcv**2))) * (log(abs(baso_pct)+1))) + ((neut_pct**2))) * ((rbc**2))) * (log(abs(lym_pct)+1))) / (abs(hct)+1e-6)) + ((mono_pct**2))) - ((wbc**2))) - ((eos_pct**2)),0.5164,0.0041,0.0032,0.4074,0.0063,0.0155,0.0042,0.0031,0.0034,11
(((((rbc) - ((mchc**2))) - ((eos_pct**2))) / (abs(sqrt(abs(plt)))+1e-6)) * (rdw)) / (abs(lym_pct)+1e-6),0.5387,0.0041,0.0049,0.2222,0.0096,0.0226,0.0042,0.0037,0.0035,6
(eos_pct) * (hgb),0.5706,0.0041,0.0041,0.5556,0.008,0.0197,0.0042,0.0041,0.0038,2
(((((mono_pct) - ((rdw**2))) - ((mchc**2))) * ((eos_pct**2))) * (log(abs(mcv)+1))) * (mch),0.5731,0.0041,0.0034,0.5556,0.0069,0.0168,0.0038,0.0039,0.0041,6
(((((((((((log(abs(mcv)+1)) / (abs((mono_pct**2))+1e-6)) - (sqrt(abs(neut_pct)))) / (abs(eos_pct)+1e-6)) + (log(abs(baso_pct)+1))) / (abs((hgb**2))+1e-6)) + (sqrt(abs(mch)))) / (abs(log(abs(hct)+1))+1e-6)) + (wbc)) / (abs(log(abs(plt)+1))+1e-6)) + (sqrt(abs(rbc)))) / (abs(log(abs(rdw)+1))+1e-6),0.5079,0.0041,0.0028,0.2222,0.0056,0.0135,0.0035,0.0037,0.0032,12
((((((log(abs(plt)+1)) * (sqrt(abs(hct)))) - ((mono_pct**2))) + ((eos_pct**2))) + (log(abs(wbc)+1))) + (hgb)) * ((mchc**2)),0.5664,0.0041,0.0047,0.7407,0.0093,0.0228,0.0031,0.0044,0.0047,7
(((((((((((lym_pct**2)) - ((mcv**2))) * (sqrt(abs(hgb)))) + (mono_pct)) + (wbc)) + (sqrt(abs(mch)))) / (abs((baso_pct**2))+1e-6)) + (log(abs(hct)+1))) / (abs(sqrt(abs(plt)))+1e-6)) * (rbc)) + (rdw),0.502,0.0041,0.0035,0.4444,0.007,0.0172,0.0035,0.0036,0.0033,11
((((((((((lym_pct**2)) + ((neut_pct**2))) / (abs((plt**2))+1e-6)) - (sqrt(abs(mchc)))) - (log(abs(rdw)+1))) - (sqrt(abs(mono_pct)))) / (abs((eos_pct**2))+1e-6)) - (log(abs(mcv)+1))) * (sqrt(abs(baso_pct)))) - (sqrt(abs(hgb))),0.508,0.0041,0.0037,0.963,0.0073,0.0181,0.0037,0.0032,0.0033,10
(((((((lym_pct) * (sqrt(abs(wbc)))) * (log(abs(rbc)+1))) * (sqrt(abs(mcv)))) / (abs(log(abs(eos_pct)+1))+1e-6)) / (abs((baso_pct**2))+1e-6)) / (abs(log(abs(mchc)+1))+1e-6)) - ((hgb**2)),0.5459,0.0041,0.0045,0.3704,0.0088,0.0213,0.0052,0.004,0.0033,8
((((((((((((sqrt(abs(neut_pct))) + (plt)) - (sqrt(abs(rbc)))) - (log(abs(mch)+1))) - (sqrt(abs(hct)))) * (wbc)) * (sqrt(abs(eos_pct)))) - (sqrt(abs(mcv)))) - (log(abs(lym_pct)+1))) * ((hgb**2))) * (log(abs(mono_pct)+1))) / (abs((baso_pct**2))+1e-6)) + (log(abs(rdw)+1)),0.5165,0.0041,0.0039,0.3704,0.0076,0.0185,0.0044,0.0035,0.0032,13
((sqrt(abs(wbc))) + (sqrt(abs(mchc)))) * (eos_pct),0.5702,0.0041,0.0038,0.7037,0.0076,0.0188,0.004,0.0041,0.0042,3
(((((((((((((sqrt(abs(neut_pct))) - ((lym_pct**2))) + (mch)) + (rbc)) + (log(abs(plt)+1))) / (abs(log(abs(mcv)+1))+1e-6)) + ((wbc**2))) + (log(abs(baso_pct)+1))) + (sqrt(abs(hgb)))) * (log(abs(hct)+1))) + ((rdw**2))) * (sqrt(abs(mono_pct)))) - (eos_pct)) * (sqrt(abs(mchc))),0.554,0.0041,0.0038,0.6667,0.0075,0.0185,0.004,0.0044,0.0035,14
