formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,num_features
((((sqrt(abs(mcv))) - (sqrt(abs(plt)))) * (mchc)) - (sqrt(abs(hct)))) + (log(abs(hgb)+1)),0.637,0.0205,0.0148,0.5654,0.0288,0.0669,0.023,0.0159,0.0132,5
(mchc) + (sqrt(abs(plt))),0.657,0.0205,0.0169,0.5654,0.0329,0.0756,0.0203,0.0175,0.0137,2
((((((log(abs(wbc)+1)) / (abs((mchc**2))+1e-6)) - (rbc)) + (log(abs(hgb)+1))) / (abs((mcv**2))+1e-6)) + (plt)) / (abs(hct)+1e-6),0.6318,0.0204,0.0145,0.5442,0.0282,0.0653,0.0196,0.0152,0.0127,7
(log(abs(plt)+1)) - (log(abs(hct)+1)),0.6319,0.0204,0.0145,0.5371,0.0283,0.0656,0.0198,0.0152,0.0127,2
((((sqrt(abs(mchc))) / (abs(mcv)+1e-6)) + (plt)) / (abs(log(abs(mch)+1))+1e-6)) / (abs(sqrt(abs(hct)))+1e-6),0.6292,0.0204,0.0144,0.4947,0.0279,0.0643,0.0199,0.0147,0.0126,5
((((((((log(abs(hgb)+1)) / (abs(sqrt(abs(rdw)))+1e-6)) + (log(abs(rbc)+1))) - (mcv)) / (abs((wbc**2))+1e-6)) - (sqrt(abs(mchc)))) + (plt)) / (abs((hct**2))+1e-6)) / (abs(mch)+1e-6),0.6158,0.0204,0.0136,0.576,0.0265,0.0619,0.0173,0.015,0.0121,9
((((((((plt**2)) * (sqrt(abs(hgb)))) - (log(abs(mchc)+1))) + (mch)) - ((rdw**2))) / (abs((hct**2))+1e-6)) - (sqrt(abs(wbc)))) - (sqrt(abs(rbc))),0.635,0.0204,0.0149,0.5088,0.029,0.0669,0.0208,0.0155,0.0126,8
(((plt**2)) / (abs(sqrt(abs(hct)))+1e-6)) * ((mchc**2)),0.6409,0.0204,0.0158,0.4735,0.0306,0.0697,0.0215,0.0158,0.0132,3
((((rbc) / (abs(hgb)+1e-6)) / (abs(sqrt(abs(wbc)))+1e-6)) + (hct)) / (abs(plt)+1e-6),0.6318,0.0204,0.0145,0.5265,0.0283,0.0654,0.0194,0.0151,0.0127,5
((((((((plt**2)) / (abs(sqrt(abs(rbc)))+1e-6)) - (rdw)) + (sqrt(abs(wbc)))) - (hct)) * ((mchc**2))) - (hgb)) / (abs(sqrt(abs(mcv)))+1e-6),0.641,0.0204,0.0157,0.4735,0.0304,0.0694,0.022,0.0158,0.0132,8
(((((((log(abs(hgb)+1)) - ((mchc**2))) * (plt)) + ((mch**2))) / (abs(sqrt(abs(rbc)))+1e-6)) * (sqrt(abs(rdw)))) + (log(abs(hct)+1))) + (log(abs(wbc)+1)),0.65,0.0204,0.0145,0.636,0.0283,0.0664,0.0197,0.0166,0.0137,8
(((((((sqrt(abs(hgb))) / (abs(mcv)+1e-6)) / (abs(log(abs(rdw)+1))+1e-6)) - (sqrt(abs(rbc)))) * (sqrt(abs(mchc)))) * ((mch**2))) * (sqrt(abs(hct)))) / (abs((plt**2))+1e-6),0.6183,0.0204,0.0141,0.4311,0.0274,0.0625,0.0202,0.0143,0.0122,8
(((((mch**2)) - (log(abs(mcv)+1))) + ((wbc**2))) / (abs(sqrt(abs(plt)))+1e-6)) * (hct),0.5873,0.0204,0.013,0.5124,0.0253,0.0589,0.017,0.0133,0.0114,5
(((((((sqrt(abs(hct))) - ((mchc**2))) + (sqrt(abs(wbc)))) * (plt)) + (hgb)) - (sqrt(abs(rbc)))) + (mcv)) - ((rdw**2)),0.6461,0.0203,0.0164,0.4806,0.0317,0.0721,0.0214,0.0167,0.0132,8
(((((log(abs(mcv)+1)) * (sqrt(abs(mch)))) * (sqrt(abs(rdw)))) + (hct)) - (plt)) * ((mchc**2)),0.6363,0.0203,0.0151,0.523,0.0293,0.0676,0.0232,0.0157,0.0131,6
(((((((sqrt(abs(rbc))) + (log(abs(hgb)+1))) / (abs(rdw)+1e-6)) - (wbc)) / (abs(sqrt(abs(mcv)))+1e-6)) - (mchc)) * ((plt**2))) / (abs((mch**2))+1e-6),0.6241,0.0203,0.0138,0.4629,0.0268,0.0618,0.0209,0.0142,0.0127,8
((sqrt(abs(plt))) / (abs(sqrt(abs(mch)))+1e-6)) / (abs(mcv)+1e-6),0.6199,0.0203,0.0141,0.4558,0.0273,0.0626,0.021,0.0139,0.0128,3
(((((sqrt(abs(mcv))) - (sqrt(abs(mchc)))) + (mch)) - (log(abs(hct)+1))) + ((rbc**2))) / (abs(log(abs(plt)+1))+1e-6),0.592,0.0203,0.012,0.6325,0.0235,0.0557,0.0157,0.0135,0.0116,6
(((((((log(abs(hct)+1)) / (abs(sqrt(abs(wbc)))+1e-6)) * (sqrt(abs(hgb)))) + (plt)) / (abs(sqrt(abs(mch)))+1e-6)) * (mchc)) - (log(abs(rbc)+1))) + (log(abs(rdw)+1)),0.6351,0.0203,0.0148,0.5053,0.0288,0.0663,0.0228,0.0153,0.0131,8
((((((sqrt(abs(mch))) * (sqrt(abs(hct)))) - (sqrt(abs(wbc)))) - ((hgb**2))) - ((mcv**2))) / (abs((plt**2))+1e-6)) * (mchc),0.6243,0.0203,0.014,0.5654,0.0274,0.0638,0.0216,0.0144,0.0126,7
(((((((plt**2)) / (abs(mcv)+1e-6)) * (mchc)) - (sqrt(abs(hct)))) - (sqrt(abs(hgb)))) - (wbc)) + (rdw),0.6348,0.0203,0.0147,0.4982,0.0286,0.0659,0.0226,0.0154,0.0131,7
((sqrt(abs(plt))) * (mchc)) - (log(abs(mch)+1)),0.6459,0.0203,0.0156,0.5618,0.0303,0.0701,0.0214,0.0167,0.0132,3
(((sqrt(abs(mch))) * (log(abs(hct)+1))) + ((mchc**2))) * (log(abs(plt)+1)),0.6362,0.0203,0.0149,0.5901,0.029,0.0675,0.0177,0.0155,0.013,4
((((((((mcv**2)) + ((wbc**2))) * (log(abs(hgb)+1))) + (rdw)) - (mch)) / (abs(mchc)+1e-6)) / (abs(log(abs(plt)+1))+1e-6)) - (rbc),0.6214,0.0203,0.0151,0.5194,0.0294,0.0677,0.0202,0.0163,0.0121,8
(((log(abs(mcv)+1)) / (abs(log(abs(mch)+1))+1e-6)) - (plt)) * ((mchc**2)),0.6458,0.0203,0.0162,0.4982,0.0313,0.0715,0.0214,0.0167,0.0132,4
((((((((rbc) + ((mch**2))) + ((plt**2))) / (abs(mcv)+1e-6)) - (hct)) - (wbc)) * (sqrt(abs(hgb)))) * ((mchc**2))) * (rdw),0.6383,0.0203,0.0152,0.4947,0.0295,0.0676,0.0213,0.016,0.0134,9
(((((mcv) - (sqrt(abs(mchc)))) / (abs(plt)+1e-6)) / (abs(sqrt(abs(mch)))+1e-6)) * (log(abs(rbc)+1))) * (log(abs(rdw)+1)),0.6372,0.0203,0.015,0.5159,0.0292,0.0672,0.0218,0.0155,0.0129,6
((((((((hgb**2)) - (sqrt(abs(hct)))) - (mcv)) / (abs(sqrt(abs(wbc)))+1e-6)) - (plt)) * (sqrt(abs(rdw)))) * ((mchc**2))) * (log(abs(rbc)+1)),0.6436,0.0203,0.0157,0.4806,0.0303,0.0693,0.0209,0.0158,0.0135,8
(((((mchc**2)) * (log(abs(plt)+1))) + (mch)) + (sqrt(abs(wbc)))) + (sqrt(abs(mcv))),0.6363,0.0203,0.015,0.576,0.0292,0.0678,0.0179,0.0156,0.0129,5
((mchc) * (sqrt(abs(plt)))) - (sqrt(abs(hct))),0.6461,0.0203,0.0166,0.4876,0.0321,0.073,0.0214,0.0167,0.0132,3
(mchc) * (sqrt(abs(plt))),0.6459,0.0203,0.0162,0.4982,0.0313,0.0715,0.0214,0.0167,0.0132,2
((((hgb) + ((plt**2))) / (abs((mcv**2))+1e-6)) - (log(abs(mchc)+1))) * (log(abs(hct)+1)),0.6285,0.0203,0.0139,0.6184,0.0271,0.0637,0.022,0.0144,0.013,5
(((((wbc**2)) / (abs(sqrt(abs(mch)))+1e-6)) - ((mchc**2))) * (plt)) + ((rdw**2)),0.6464,0.0203,0.0164,0.4841,0.0318,0.0724,0.021,0.0167,0.0131,5
((((((log(abs(hct)+1)) + (log(abs(rdw)+1))) / (abs(hgb)+1e-6)) * (plt)) * (log(abs(mch)+1))) - ((rbc**2))) * ((mchc**2)),0.6439,0.0203,0.0156,0.5936,0.0304,0.0706,0.0206,0.0163,0.0133,7
(((((((mcv**2)) / (abs(rbc)+1e-6)) / (abs(plt)+1e-6)) * (rdw)) * (log(abs(mchc)+1))) * (sqrt(abs(hgb)))) + (sqrt(abs(mch))),0.6143,0.0203,0.0143,0.4134,0.0276,0.0627,0.0198,0.0143,0.0122,7
(((((log(abs(mcv)+1)) * (rbc)) - (sqrt(abs(rdw)))) - (plt)) / (abs(hct)+1e-6)) - (sqrt(abs(mch))),0.6358,0.0202,0.0149,0.5972,0.0291,0.0678,0.0195,0.0154,0.0129,6
((((((((plt**2)) - (mcv)) / (abs((hgb**2))+1e-6)) + (mchc)) - (sqrt(abs(hct)))) - (sqrt(abs(mch)))) * (rbc)) - (sqrt(abs(wbc))),0.6212,0.0202,0.0139,0.4346,0.027,0.0617,0.0206,0.014,0.0124,8
(((((mch) - (sqrt(abs(hct)))) - (sqrt(abs(mchc)))) + (mcv)) / (abs(sqrt(abs(plt)))+1e-6)) * (hgb),0.6038,0.0202,0.0126,0.5548,0.0246,0.0577,0.0174,0.0143,0.0116,6
(((log(abs(hct)+1)) + (plt)) / (abs(hgb)+1e-6)) * (sqrt(abs(rbc))),0.6205,0.0202,0.0139,0.4311,0.0269,0.0615,0.0206,0.014,0.0121,4
(((plt) - (sqrt(abs(mchc)))) / (abs(rbc)+1e-6)) / (abs(mcv)+1e-6),0.6317,0.0202,0.0147,0.5336,0.0286,0.0662,0.02,0.015,0.0126,4
(((((((sqrt(abs(mch))) - (mcv)) + ((plt**2))) / (abs(log(abs(rdw)+1))+1e-6)) - (wbc)) * ((mchc**2))) / (abs(sqrt(abs(hct)))+1e-6)) + ((hgb**2)),0.6405,0.0202,0.0152,0.5159,0.0295,0.0679,0.0214,0.016,0.013,8
((((((((sqrt(abs(plt))) * (log(abs(hgb)+1))) * (log(abs(mchc)+1))) + (log(abs(hct)+1))) / (abs(sqrt(abs(rbc)))+1e-6)) + (log(abs(wbc)+1))) - (mcv)) * ((rdw**2))) * (log(abs(mch)+1)),0.6399,0.0202,0.0157,0.5088,0.0304,0.0697,0.0224,0.0159,0.0133,9
((((((((wbc**2)) * (mch)) / (abs(log(abs(mcv)+1))+1e-6)) + (log(abs(mchc)+1))) + ((hct**2))) / (abs(sqrt(abs(rbc)))+1e-6)) / (abs((plt**2))+1e-6)) / (abs(log(abs(hgb)+1))+1e-6),0.6245,0.0202,0.0143,0.5724,0.0278,0.0648,0.0215,0.0146,0.0128,8
((((hct**2)) * (mchc)) / (abs((plt**2))+1e-6)) * (log(abs(mcv)+1)),0.6262,0.0202,0.0139,0.5442,0.0272,0.0632,0.0189,0.0153,0.0123,4
(((((((sqrt(abs(mcv))) * (log(abs(hct)+1))) + (log(abs(rdw)+1))) / (abs(log(abs(hgb)+1))+1e-6)) + (sqrt(abs(wbc)))) - (log(abs(mch)+1))) + (sqrt(abs(rbc)))) - (sqrt(abs(plt))),0.6364,0.0202,0.0154,0.4488,0.0298,0.0678,0.0241,0.016,0.0132,8
((((sqrt(abs(rbc))) * ((plt**2))) + (log(abs(rdw)+1))) + (log(abs(hct)+1))) / (abs((hgb**2))+1e-6),0.621,0.0201,0.0144,0.4346,0.0279,0.0636,0.0188,0.0147,0.0121,5
(((((((hct) / (abs(log(abs(mch)+1))+1e-6)) - ((mchc**2))) / (abs(log(abs(rdw)+1))+1e-6)) * ((plt**2))) - (sqrt(abs(wbc)))) - (mcv)) / (abs(sqrt(abs(hgb)))+1e-6),0.6382,0.0201,0.0153,0.5159,0.0297,0.0683,0.0219,0.016,0.013,8
((((((((mchc) + (rdw)) + (log(abs(mcv)+1))) + (rbc)) - (sqrt(abs(hgb)))) / (abs((hct**2))+1e-6)) - (mch)) - (wbc)) / (abs(plt)+1e-6),0.619,0.0201,0.0152,0.4311,0.0295,0.0668,0.0208,0.0154,0.0122,9
((log(abs(mcv)+1)) * (sqrt(abs(plt)))) * ((mchc**2)),0.6508,0.0201,0.0159,0.6078,0.0309,0.0718,0.0193,0.0175,0.0136,3
(((log(abs(mch)+1)) * (log(abs(plt)+1))) * (rbc)) / (abs(hct)+1e-6),0.6333,0.0201,0.0143,0.5654,0.0278,0.0648,0.0224,0.0152,0.0132,4
((((((((sqrt(abs(hct))) - (sqrt(abs(rbc)))) * (mch)) - (sqrt(abs(mcv)))) * (log(abs(wbc)+1))) * ((mchc**2))) - (sqrt(abs(rdw)))) / (abs(plt)+1e-6)) + ((hgb**2)),0.5933,0.0201,0.0146,0.4382,0.0282,0.0642,0.0169,0.014,0.0114,9
(((((((plt**2)) * (log(abs(mch)+1))) + (rdw)) * (log(abs(mchc)+1))) / (abs((rbc**2))+1e-6)) / (abs((mcv**2))+1e-6)) + (hgb),0.6319,0.0201,0.0152,0.4947,0.0296,0.0678,0.0203,0.0156,0.0124,7
(((((((wbc**2)) / (abs(log(abs(rdw)+1))+1e-6)) + ((mchc**2))) * (rbc)) / (abs((plt**2))+1e-6)) * ((mcv**2))) - (mch),0.6216,0.0201,0.0145,0.4417,0.0281,0.0642,0.0202,0.0145,0.0123,7
(((((log(abs(hgb)+1)) * (mch)) + (plt)) - ((rbc**2))) + (log(abs(rdw)+1))) / (abs(hct)+1e-6),0.6339,0.0201,0.0144,0.6254,0.0282,0.0659,0.0192,0.0156,0.0128,6
((((((((plt**2)) - (mchc)) - (log(abs(rdw)+1))) * (log(abs(rbc)+1))) - ((mcv**2))) / (abs((hgb**2))+1e-6)) + (mch)) + (wbc),0.622,0.0201,0.0148,0.4311,0.0285,0.0649,0.0193,0.0149,0.0121,8
(((mchc**2)) + (plt)) - (hct),0.656,0.02,0.0154,0.6325,0.03,0.07,0.0195,0.0171,0.0136,3
(((((((sqrt(abs(hct))) - (sqrt(abs(mch)))) * (sqrt(abs(hgb)))) + (log(abs(mcv)+1))) - (rbc)) * (sqrt(abs(wbc)))) - (plt)) * (mchc),0.6402,0.02,0.0153,0.5018,0.0297,0.0682,0.0225,0.0158,0.0132,8
((((((((rbc) + (log(abs(hgb)+1))) / (abs(rdw)+1e-6)) - (mcv)) + (log(abs(hct)+1))) - (mch)) - (sqrt(abs(wbc)))) / (abs(log(abs(mchc)+1))+1e-6)) / (abs((plt**2))+1e-6),0.6293,0.02,0.0149,0.4134,0.0288,0.0651,0.0218,0.0148,0.0127,9
(((plt**2)) / (abs(mcv)+1e-6)) - (log(abs(rbc)+1)),0.6292,0.02,0.0148,0.4205,0.0287,0.065,0.0216,0.0147,0.0127,3
((((((hgb) - ((plt**2))) + (mchc)) / (abs((rbc**2))+1e-6)) * (log(abs(mch)+1))) + (sqrt(abs(rdw)))) / (abs((mcv**2))+1e-6),0.633,0.02,0.015,0.5512,0.0293,0.0678,0.02,0.0152,0.0126,7
(((((mch**2)) / (abs(sqrt(abs(plt)))+1e-6)) + (sqrt(abs(mchc)))) + (sqrt(abs(wbc)))) + ((rbc**2)),0.5968,0.02,0.0138,0.4664,0.0269,0.0619,0.0184,0.0141,0.0114,5
(((((((log(abs(mcv)+1)) + (sqrt(abs(mch)))) + (plt)) - (hgb)) - (log(abs(wbc)+1))) * ((mchc**2))) / (abs(sqrt(abs(rbc)))+1e-6)) / (abs(hct)+1e-6),0.6447,0.02,0.0142,0.6325,0.0278,0.0652,0.0199,0.016,0.0135,8
((((mchc**2)) + (log(abs(mch)+1))) / (abs(log(abs(hgb)+1))+1e-6)) * ((plt**2)),0.6383,0.02,0.0152,0.5018,0.0295,0.0677,0.0218,0.0156,0.013,4
(((((((log(abs(rdw)+1)) / (abs(sqrt(abs(wbc)))+1e-6)) - (sqrt(abs(rbc)))) + (hgb)) * (mchc)) / (abs(log(abs(hct)+1))+1e-6)) / (abs((plt**2))+1e-6)) * ((mch**2)),0.6087,0.02,0.014,0.4276,0.027,0.0617,0.0192,0.014,0.0121,8
((((((((wbc**2)) / (abs((mchc**2))+1e-6)) / (abs((mcv**2))+1e-6)) - (hgb)) * (log(abs(mch)+1))) - (hct)) - (log(abs(rbc)+1))) / (abs(plt)+1e-6),0.6246,0.02,0.014,0.5477,0.0273,0.0635,0.0186,0.0152,0.0123,8
((((((((log(abs(rdw)+1)) * ((mch**2))) / (abs((hgb**2))+1e-6)) + (wbc)) * (log(abs(rbc)+1))) - ((hct**2))) / (abs((plt**2))+1e-6)) / (abs((mchc**2))+1e-6)) * (log(abs(mcv)+1)),0.6418,0.02,0.0147,0.5689,0.0286,0.0665,0.0207,0.016,0.0133,9
((((sqrt(abs(mchc))) * (log(abs(hgb)+1))) / (abs(plt)+1e-6)) * (log(abs(mch)+1))) * (log(abs(hct)+1)),0.6193,0.02,0.0138,0.4594,0.0267,0.0614,0.0194,0.0143,0.012,5
(((sqrt(abs(rdw))) + (mchc)) + (sqrt(abs(wbc)))) * (sqrt(abs(plt))),0.6413,0.02,0.0155,0.5512,0.0302,0.0698,0.0208,0.0162,0.0132,4
(((((mchc**2)) + (sqrt(abs(mch)))) * (hct)) + ((plt**2))) / (abs(mcv)+1e-6),0.6315,0.02,0.0156,0.3604,0.03,0.0666,0.0212,0.0151,0.013,5
((((((hgb) * (sqrt(abs(rbc)))) / (abs(mchc)+1e-6)) + ((plt**2))) / (abs((mch**2))+1e-6)) / (abs(log(abs(mcv)+1))+1e-6)) + (sqrt(abs(wbc))),0.618,0.02,0.015,0.3958,0.0289,0.0652,0.0205,0.0136,0.0124,7
(((((((sqrt(abs(rdw))) + (sqrt(abs(mch)))) - (mchc)) - (sqrt(abs(wbc)))) / (abs(sqrt(abs(hgb)))+1e-6)) / (abs((rbc**2))+1e-6)) - (sqrt(abs(mcv)))) / (abs(sqrt(abs(plt)))+1e-6),0.6274,0.02,0.0144,0.4735,0.0279,0.0641,0.0215,0.0143,0.0128,8
((((plt) - (log(abs(mch)+1))) / (abs(sqrt(abs(mcv)))+1e-6)) - (sqrt(abs(mchc)))) / (abs(log(abs(rbc)+1))+1e-6),0.6295,0.0199,0.0143,0.4558,0.0277,0.0635,0.0206,0.0145,0.0129,5
((((((rdw) * ((mchc**2))) / (abs(rbc)+1e-6)) - (sqrt(abs(mcv)))) * ((plt**2))) * (log(abs(wbc)+1))) + (log(abs(hct)+1)),0.6345,0.0199,0.0143,0.5795,0.0279,0.065,0.0181,0.0155,0.0127,7
((((plt) / (abs(log(abs(hct)+1))+1e-6)) + (sqrt(abs(rbc)))) - (log(abs(hgb)+1))) + (mchc),0.6361,0.0199,0.0148,0.4523,0.0287,0.0655,0.0211,0.0148,0.0131,5
(((((((sqrt(abs(rdw))) / (abs(log(abs(hgb)+1))+1e-6)) / (abs(wbc)+1e-6)) + ((plt**2))) / (abs(sqrt(abs(hct)))+1e-6)) / (abs(log(abs(mcv)+1))+1e-6)) / (abs(log(abs(mch)+1))+1e-6)) / (abs(log(abs(rbc)+1))+1e-6),0.63,0.0199,0.0145,0.4382,0.0281,0.0641,0.0211,0.0149,0.0125,8
((((log(abs(rbc)+1)) / (abs((rdw**2))+1e-6)) * (log(abs(hgb)+1))) - (mch)) / (abs(plt)+1e-6),0.6186,0.0199,0.0154,0.3852,0.0297,0.0665,0.0203,0.0139,0.0123,5
((plt) + (rbc)) / (abs(sqrt(abs(hct)))+1e-6),0.6316,0.0199,0.0145,0.4488,0.0282,0.0644,0.0207,0.0151,0.0125,3
((log(abs(mcv)+1)) - (plt)) / (abs(sqrt(abs(hct)))+1e-6),0.6316,0.0199,0.0144,0.477,0.028,0.0644,0.0207,0.0151,0.0125,3
((((mchc**2)) / (abs(sqrt(abs(mch)))+1e-6)) + (sqrt(abs(rbc)))) + (plt),0.6429,0.0199,0.015,0.6042,0.0294,0.0684,0.0228,0.0162,0.0134,4
((((log(abs(mcv)+1)) - (plt)) + (log(abs(rdw)+1))) / (abs(log(abs(hgb)+1))+1e-6)) / (abs(log(abs(hct)+1))+1e-6),0.6281,0.0199,0.0142,0.4629,0.0276,0.0634,0.02,0.0147,0.0123,5
((mchc) - (plt)) / (abs(sqrt(abs(mcv)))+1e-6),0.6272,0.0199,0.0149,0.3958,0.0288,0.0649,0.0214,0.0146,0.0127,3
(plt) / (abs(mch)+1e-6),0.6186,0.0199,0.0154,0.3852,0.0297,0.0665,0.0203,0.0139,0.0123,2
((mchc) - (plt)) / (abs((mch**2))+1e-6),0.6104,0.0199,0.0138,0.417,0.0267,0.0609,0.0206,0.0137,0.012,3
((((mcv**2)) / (abs(plt)+1e-6)) - (sqrt(abs(mch)))) / (abs(sqrt(abs(wbc)))+1e-6),0.6176,0.0199,0.0135,0.576,0.0263,0.0616,0.0191,0.0138,0.0122,4
(((((((hct) * (log(abs(wbc)+1))) * ((hgb**2))) * (log(abs(mch)+1))) - (rbc)) + (log(abs(mcv)+1))) - (mchc)) / (abs((plt**2))+1e-6),0.6157,0.0199,0.0144,0.5512,0.028,0.0651,0.0181,0.0149,0.0121,8
(((((hgb**2)) + ((plt**2))) * (rdw)) / (abs(mcv)+1e-6)) + (wbc),0.6278,0.0199,0.0143,0.5442,0.0278,0.0645,0.0211,0.0143,0.0128,5
((((((sqrt(abs(mchc))) * (plt)) - ((rdw**2))) / (abs(sqrt(abs(hgb)))+1e-6)) * (log(abs(mch)+1))) / (abs(hct)+1e-6)) + (log(abs(mcv)+1)),0.6332,0.0199,0.0145,0.5724,0.0283,0.066,0.0194,0.0156,0.0126,7
((sqrt(abs(mch))) + (hgb)) / (abs(sqrt(abs(plt)))+1e-6),0.6128,0.0199,0.014,0.5124,0.0273,0.0632,0.018,0.0146,0.0117,3
(((((((plt**2)) + (sqrt(abs(rdw)))) + (log(abs(wbc)+1))) - ((mch**2))) + ((hgb**2))) / (abs(mcv)+1e-6)) / (abs(rbc)+1e-6),0.6315,0.0199,0.0145,0.4488,0.0282,0.0644,0.021,0.0151,0.0126,7
(((log(abs(wbc)+1)) / (abs(hgb)+1e-6)) + (plt)) / (abs(mch)+1e-6),0.6185,0.0199,0.0154,0.3852,0.0297,0.0666,0.0203,0.0139,0.0123,4
(((((hct) + (mcv)) + ((rbc**2))) / (abs(sqrt(abs(plt)))+1e-6)) / (abs(log(abs(rdw)+1))+1e-6)) * (log(abs(hgb)+1)),0.6201,0.0199,0.014,0.5548,0.0273,0.0636,0.0185,0.0148,0.0124,6
(((((mcv) / (abs((plt**2))+1e-6)) * (sqrt(abs(hgb)))) * ((mchc**2))) * (rbc)) + (mch),0.6125,0.0199,0.014,0.4346,0.027,0.0618,0.0193,0.0141,0.0118,6
((((log(abs(mchc)+1)) * (log(abs(rbc)+1))) / (abs(sqrt(abs(hgb)))+1e-6)) * (plt)) - (sqrt(abs(mch))),0.6273,0.0199,0.0146,0.47,0.0283,0.0649,0.0202,0.014,0.0128,5
((((sqrt(abs(mcv))) - ((plt**2))) - (log(abs(wbc)+1))) / (abs(hct)+1e-6)) + (sqrt(abs(rbc))),0.6317,0.0199,0.0146,0.4488,0.0282,0.0645,0.0207,0.0151,0.0125,5
(((((log(abs(hct)+1)) - ((hgb**2))) - (log(abs(mcv)+1))) + ((plt**2))) / (abs((mch**2))+1e-6)) + (sqrt(abs(wbc))),0.6185,0.0199,0.0146,0.4028,0.0282,0.0637,0.0203,0.0138,0.0123,6
((((((((mch) - ((hct**2))) / (abs(sqrt(abs(mcv)))+1e-6)) + (rdw)) / (abs((rbc**2))+1e-6)) + ((mchc**2))) / (abs(log(abs(hgb)+1))+1e-6)) + (wbc)) * ((plt**2)),0.638,0.0198,0.0158,0.4735,0.0306,0.0698,0.0217,0.0156,0.0131,9
(((((((((plt**2)) / (abs((mch**2))+1e-6)) * (sqrt(abs(hct)))) - ((rdw**2))) + (log(abs(mcv)+1))) - (log(abs(mchc)+1))) / (abs(wbc)+1e-6)) * (sqrt(abs(rbc)))) / (abs(sqrt(abs(hgb)))+1e-6),0.6159,0.0198,0.0143,0.4276,0.0277,0.063,0.022,0.0142,0.0124,9
(((((((log(abs(rbc)+1)) - (plt)) * (log(abs(wbc)+1))) * (log(abs(hgb)+1))) * (log(abs(rdw)+1))) + (log(abs(mchc)+1))) + ((mcv**2))) / (abs(hct)+1e-6),0.6055,0.0198,0.0134,0.5548,0.0262,0.0613,0.0196,0.0143,0.0114,8
((((((((mchc**2)) / (abs(log(abs(wbc)+1))+1e-6)) - ((plt**2))) / (abs(mch)+1e-6)) / (abs(log(abs(hgb)+1))+1e-6)) + (sqrt(abs(rdw)))) + (sqrt(abs(mcv)))) + (log(abs(rbc)+1)),0.6228,0.0198,0.0137,0.5972,0.0268,0.0628,0.0207,0.0141,0.0127,8
(((((((sqrt(abs(hct))) - (sqrt(abs(rdw)))) * ((mcv**2))) / (abs((mchc**2))+1e-6)) + (log(abs(wbc)+1))) - (log(abs(rbc)+1))) * (sqrt(abs(hgb)))) - (plt),0.6372,0.0198,0.0154,0.5477,0.0299,0.0691,0.0214,0.0148,0.0131,8
(((plt) * (sqrt(abs(mchc)))) - (sqrt(abs(rdw)))) / (abs(hgb)+1e-6),0.6263,0.0198,0.0141,0.5442,0.0274,0.0637,0.0193,0.0152,0.0123,4
((((((log(abs(hgb)+1)) * (log(abs(mchc)+1))) / (abs(hct)+1e-6)) * ((plt**2))) + (log(abs(mch)+1))) / (abs(sqrt(abs(rbc)))+1e-6)) - ((rdw**2)),0.6346,0.0198,0.0151,0.5194,0.0293,0.0676,0.0193,0.0157,0.0127,7
(((plt**2)) * (log(abs(mch)+1))) / (abs(mcv)+1e-6),0.6302,0.0198,0.0151,0.3922,0.0291,0.0655,0.0221,0.0148,0.0128,3
((((((((sqrt(abs(wbc))) - (hct)) + (sqrt(abs(rbc)))) * (hgb)) + (sqrt(abs(mcv)))) - ((mch**2))) / (abs(log(abs(mchc)+1))+1e-6)) + (plt)) + (rdw),0.608,0.0198,0.0142,0.4912,0.0276,0.0637,0.0198,0.0147,0.0117,9
(((((log(abs(rdw)+1)) + ((plt**2))) / (abs(log(abs(wbc)+1))+1e-6)) / (abs(hgb)+1e-6)) - (log(abs(mchc)+1))) - (sqrt(abs(mch))),0.6261,0.0198,0.0144,0.5159,0.0281,0.0649,0.02,0.0154,0.0125,6
((sqrt(abs(mcv))) + (log(abs(rbc)+1))) - (sqrt(abs(plt))),0.63,0.0198,0.0143,0.5901,0.0279,0.0651,0.0216,0.0146,0.0128,3
((((sqrt(abs(mch))) * (plt)) + (sqrt(abs(rdw)))) - ((mcv**2))) + (log(abs(rbc)+1)),0.6096,0.0198,0.0151,0.4664,0.0292,0.0667,0.0191,0.015,0.0117,5
(((log(abs(rbc)+1)) / (abs(log(abs(wbc)+1))+1e-6)) - (mch)) / (abs(sqrt(abs(plt)))+1e-6),0.6086,0.0198,0.0132,0.4064,0.0256,0.0585,0.0194,0.0134,0.012,4
(((((((log(abs(hct)+1)) * (mcv)) - (log(abs(rdw)+1))) * (hgb)) - ((plt**2))) / (abs(log(abs(wbc)+1))+1e-6)) / (abs(mch)+1e-6)) - (sqrt(abs(rbc))),0.625,0.0198,0.0154,0.4311,0.0298,0.0675,0.0226,0.0154,0.0124,8
((((((((rbc) - ((hct**2))) + ((plt**2))) + (mch)) * (sqrt(abs(mchc)))) - (sqrt(abs(mcv)))) + (sqrt(abs(rdw)))) / (abs(hgb)+1e-6)) + (sqrt(abs(wbc))),0.629,0.0198,0.0144,0.4523,0.0279,0.0638,0.0207,0.0147,0.0123,9
